name:es_aa,name:es_var,type_var,2014
Xinjiang,Es...Average cost of green micro debt,ind,0.0
Xinjiang,Es...Average cost of debt,ind,0.09
Xinjiang,Es...Swap rate,ind,0.108
Xinjiang,Cadenas de valor,param,1.299
Xinjiang,Es...Financial institutions in clean energy,ind,0.038
Xinjiang,Es...Value chains by clean energy sector,ind,0.148
Xinjiang,Es...Distributed clean energy value chains by sector,ind,0.0
Xinjiang,Es...Clean energy service providers,ind,0.009
Xinjiang,Es...Distributed clean energy service providers,ind,0.0
Xinjiang,Gestión de GEI,param,2.454
Xinjiang,Es...Carbon offsets historical activity,ind,0.15
Xinjiang,Es...CDM risk,ind,0.075
Xinjiang,Es...Carbon offsets future potential,ind,0.0
Xinjiang,Es...GHG emissions reduction target,ind,0.0
Xinjiang,Es...GHG country registry,ind,0.0
Xinjiang,Es...GHG market-based instruments,ind,0.0
Xinjiang,Es...PMR & NAMA,ind,0.028
Xinjiang,Es...Voluntary GHG reporting by corporates,ind,0.002
Xinjiang,Es...Investor pressure – PRI signatories,ind,0.001
Xinjiang,Es...Corporate energy efficiency initiatives,ind,0.038
Xinjiang,Es...Corporate emission reduction policies,ind,0.038
Xinjiang,Es...Capacity building – env. business training,ind,0.038
Xinjiang,Es...Capacity building – think tanks,ind,0.0
Xinjiang,Es...State rank,rank,1.0
Colombia,Puntaje,score,1.328
Colombia,Marco Propicio,param,0.978
Colombia,Es...Clean energy policies,ind,0.063
Colombia,Es...Power sector structure,ind,0.181
Colombia,Es...Distributed energy regulatory framework,ind,0.0
Colombia,Es...Clean energy rural electrification,ind,0.04
Colombia,Es...Energy access policies,ind,0.0
Colombia,Es...Policy barriers,ind,0.005
Colombia,Es...Clean energy installed capacity,ind,0.012
Colombia,Es...Growth rate of installed capacity,ind,0.0
Colombia,Es...Clean energy electricity generation,ind,0.008
Colombia,Es...Growth rate of electricity generation,ind,0.0
Colombia,Es...Biofuels production,ind,0.011
Colombia,Es...Growth rate biofuels production,ind,0.001
Colombia,Es...Average electricity spot prices,ind,0.037
Colombia,Es...Average retail electricity prices,ind,0.033
Colombia,Es...Average residential electricity prices,ind,0.0
Colombia,Es...Average commercial electricity prices,ind,0.0
Colombia,Es...Average industrial electricity prices,ind,0.0
Colombia,Es...Average kerosene prices,ind,0.0
Colombia,Es...Average diesel prices,ind,0.0
Colombia,Es...Growth rate of power demand,ind,0.0
Colombia,Es...Electrification rate,ind,0.002
Colombia,Es...Population using solid fuels for cooking,ind,0.0
Colombia,Financiamiento y Inversión,param,0.656
Colombia,Es...Clean energy investments,ind,0.003
Colombia,Es...Growth rate of clean energy investments,ind,0.0
Colombia,Es...Asset finance investments,ind,0.0
Colombia,Es...Corporate finance investments,ind,0.0
Colombia,Es...VC/PE investments,ind,0.0
Colombia,"Es...Loans, grants, grant programs",ind,0.007
Colombia,Es...Local investments,ind,0.0
Colombia,Es...Number of Green MFI,ind,0.035
Colombia,Es...Green micro-loans,ind,0.0
Colombia,Es...Green micro-borrowers,ind,0.0
Colombia,Es...Average cost of green micro debt,ind,0.009
Colombia,Es...Average cost of debt,ind,0.049
Colombia,Es...Swap rate,ind,0.094
Colombia,Cadenas de valor,param,1.987
Colombia,Es...Financial institutions in clean energy,ind,0.112
Colombia,Es...Value chains by clean energy sector,ind,0.148
Colombia,Es...Distributed clean energy value chains by sector,ind,0.0
Colombia,Es...Clean energy service providers,ind,0.038
Colombia,Es...Distributed clean energy service providers,ind,0.0
Colombia,Gestión de GEI,param,2.95
Colombia,Es...Carbon offsets historical activity,ind,0.112
Colombia,Es...CDM risk,ind,0.038
Colombia,Es...Carbon offsets future potential,ind,0.021
Colombia,Es...GHG emissions reduction target,ind,0.056
Colombia,Es...GHG country registry,ind,0.056
Colombia,Es...GHG market-based instruments,ind,0.0
Colombia,Es...PMR & NAMA,ind,0.038
Colombia,Es...Voluntary GHG reporting by corporates,ind,0.025
Colombia,Es...Investor pressure – PRI signatories,ind,0.0
Colombia,Es...Corporate energy efficiency initiatives,ind,0.011
Colombia,Es...Corporate emission reduction policies,ind,0.011
Colombia,Es...Capacity building – env. business training,ind,0.038
Colombia,Es...Capacity building – think tanks,ind,0.038
Colombia,Es...Global rank,rank,17.0
Colombia,Es...Regional rank,rank,8.0
Costa Rica,Puntaje,score,1.5
Costa Rica,Marco Propicio,param,1.378
Costa Rica,Es...Clean energy policies,ind,0.074
Costa Rica,Es...Power sector structure,ind,0.067
Costa Rica,Es...Distributed energy regulatory framework,ind,0.0
Costa Rica,Es...Clean energy rural electrification,ind,0.04
Costa Rica,Es...Energy access policies,ind,0.0
Costa Rica,Es...Policy barriers,ind,0.029
Costa Rica,Es...Clean energy installed capacity,ind,0.141
Costa Rica,Es...Growth rate of installed capacity,ind,0.0
Costa Rica,Es...Clean energy electricity generation,ind,0.066
Costa Rica,Es...Growth rate of electricity generation,ind,0.002
Costa Rica,Es...Biofuels production,ind,0.068
Costa Rica,Es...Growth rate biofuels production,ind,0.0
Costa Rica,Es...Average electricity spot prices,ind,0.0
Costa Rica,Es...Average retail electricity prices,ind,0.063
Costa Rica,Es...Average residential electricity prices,ind,0.0
Costa Rica,Es...Average commercial electricity prices,ind,0.0
Costa Rica,Es...Average industrial electricity prices,ind,0.0
Costa Rica,Es...Average kerosene prices,ind,0.0
Costa Rica,Es...Average diesel prices,ind,0.0
Costa Rica,Es...Growth rate of power demand,ind,0.0
Costa Rica,Es...Electrification rate,ind,0.002
Costa Rica,Es...Population using solid fuels for cooking,ind,0.0
Costa Rica,Financiamiento y Inversión,param,1.055
Costa Rica,Es...Clean energy investments,ind,0.03
Costa Rica,Es...Growth rate of clean energy investments,ind,0.052
Costa Rica,Es...Asset finance investments,ind,0.0
Costa Rica,Es...Corporate finance investments,ind,0.0
Costa Rica,Es...VC/PE investments,ind,0.0
Costa Rica,"Es...Loans, grants, grant programs",ind,0.012
Costa Rica,Es...Local investments,ind,0.15
Costa Rica,Es...Number of Green MFI,ind,0.013
Costa Rica,Es...Green micro-loans,ind,0.001
Costa Rica,Es...Green micro-borrowers,ind,0.001
Costa Rica,Es...Average cost of green micro debt,ind,0.005
Costa Rica,Es...Average cost of debt,ind,0.036
Costa Rica,Es...Swap rate,ind,0.017
Costa Rica,Cadenas de valor,param,1.789
Costa Rica,Es...Financial institutions in clean energy,ind,0.112
Costa Rica,Es...Value chains by clean energy sector,ind,0.118
Costa Rica,Es...Distributed clean energy value chains by sector,ind,0.0
Costa Rica,Es...Clean energy service providers,ind,0.038
Costa Rica,Es...Distributed clean energy service providers,ind,0.0
Costa Rica,Gestión de GEI,param,2.413
Costa Rica,Es...Carbon offsets historical activity,ind,0.075
Costa Rica,Es...CDM risk,ind,0.05
Costa Rica,Es...Carbon offsets future potential,ind,0.012
Costa Rica,Es...GHG emissions reduction target,ind,0.094
Costa Rica,Es...GHG country registry,ind,0.0
Costa Rica,Es...GHG market-based instruments,ind,0.019
Costa Rica,Es...PMR & NAMA,ind,0.038
Costa Rica,Es...Voluntary GHG reporting by corporates,ind,0.0
Costa Rica,Es...Investor pressure – PRI signatories,ind,0.0
Costa Rica,Es...Corporate energy efficiency initiatives,ind,0.0
Costa Rica,Es...Corporate emission reduction policies,ind,0.0
Costa Rica,Es...Capacity building – env. business training,ind,0.038
Costa Rica,Es...Capacity building – think tanks,ind,0.038
Costa Rica,Es...Global rank,rank,11.0
Costa Rica,Es...Regional rank,rank,6.0
Republica Dominicana,Puntaje,score,1.158
Republica Dominicana,Marco Propicio,param,1.534
Republica Dominicana,Es...Clean energy policies,ind,0.215
Republica Dominicana,Es...Power sector structure,ind,0.115
Republica Dominicana,Es...Distributed energy regulatory framework,ind,0.0
Republica Dominicana,Es...Clean energy rural electrification,ind,0.04
Republica Dominicana,Es...Energy access policies,ind,0.0
Republica Dominicana,Es...Policy barriers,ind,0.013
Republica Dominicana,Es...Clean energy installed capacity,ind,0.023
Republica Dominicana,Es...Growth rate of installed capacity,ind,0.0
Republica Dominicana,Es...Clean energy electricity generation,ind,0.014
Republica Dominicana,Es...Growth rate of electricity generation,ind,0.039
Republica Dominicana,Es...Biofuels production,ind,0.0
Republica Dominicana,Es...Growth rate biofuels production,ind,0.0
Republica Dominicana,Es...Average electricity spot prices,ind,0.071
Republica Dominicana,Es...Average retail electricity prices,ind,0.038
Republica Dominicana,Es...Average residential electricity prices,ind,0.0
Republica Dominicana,Es...Average commercial electricity prices,ind,0.0
Republica Dominicana,Es...Average industrial electricity prices,ind,0.0
Republica Dominicana,Es...Average kerosene prices,ind,0.0
Republica Dominicana,Es...Average diesel prices,ind,0.0
Republica Dominicana,Es...Growth rate of power demand,ind,0.043
Republica Dominicana,Es...Electrification rate,ind,0.002
Republica Dominicana,Es...Population using solid fuels for cooking,ind,0.0
Republica Dominicana,Financiamiento y Inversión,param,0.308
Republica Dominicana,Es...Clean energy investments,ind,0.004
Republica Dominicana,Es...Growth rate of clean energy investments,ind,0.0
Republica Dominicana,Es...Asset finance investments,ind,0.0
Republica Dominicana,Es...Corporate finance investments,ind,0.0
Republica Dominicana,Es...VC/PE investments,ind,0.0
Republica Dominicana,"Es...Loans, grants, grant programs",ind,0.0
Republica Dominicana,Es...Local investments,ind,0.0
Republica Dominicana,Es...Number of Green MFI,ind,0.015
Republica Dominicana,Es...Green micro-loans,ind,0.0
Republica Dominicana,Es...Green micro-borrowers,ind,0.0
Republica Dominicana,Es...Average cost of green micro debt,ind,0.006
Republica Dominicana,Es...Average cost of debt,ind,0.04
Republica Dominicana,Es...Swap rate,ind,0.027
Republica Dominicana,Cadenas de valor,param,0.895
Republica Dominicana,Es...Financial institutions in clean energy,ind,0.075
Republica Dominicana,Es...Value chains by clean energy sector,ind,0.059
Republica Dominicana,Es...Distributed clean energy value chains by sector,ind,0.0
Republica Dominicana,Es...Clean energy service providers,ind,0.0
Republica Dominicana,Es...Distributed clean energy service providers,ind,0.0
Republica Dominicana,Gestión de GEI,param,2.117
Republica Dominicana,Es...Carbon offsets historical activity,ind,0.075
Republica Dominicana,Es...CDM risk,ind,0.05
Republica Dominicana,Es...Carbon offsets future potential,ind,0.005
Republica Dominicana,Es...GHG emissions reduction target,ind,0.094
Republica Dominicana,Es...GHG country registry,ind,0.0
Republica Dominicana,Es...GHG market-based instruments,ind,0.0
Republica Dominicana,Es...PMR & NAMA,ind,0.019
Republica Dominicana,Es...Voluntary GHG reporting by corporates,ind,0.0
Republica Dominicana,Es...Investor pressure – PRI signatories,ind,0.0
Republica Dominicana,Es...Corporate energy efficiency initiatives,ind,0.0
Republica Dominicana,Es...Corporate emission reduction policies,ind,0.0
Republica Dominicana,Es...Capacity building – env. business training,ind,0.038
Republica Dominicana,Es...Capacity building – think tanks,ind,0.038
Republica Dominicana,Es...Global rank,rank,23.0
Republica Dominicana,Es...Regional rank,rank,10.0
Ecuador,Puntaje,score,0.959
Ecuador,Marco Propicio,param,0.999
Ecuador,Es...Clean energy policies,ind,0.103
Ecuador,Es...Power sector structure,ind,0.135
Ecuador,Es...Distributed energy regulatory framework,ind,0.0
Ecuador,Es...Clean energy rural electrification,ind,0.04
Ecuador,Es...Energy access policies,ind,0.0
Ecuador,Es...Policy barriers,ind,0.007
Ecuador,Es...Clean energy installed capacity,ind,0.022
Ecuador,Es...Growth rate of installed capacity,ind,0.0
Ecuador,Es...Clean energy electricity generation,ind,0.015
Ecuador,Es...Growth rate of electricity generation,ind,0.005
Ecuador,Es...Biofuels production,ind,0.0
Ecuador,Es...Growth rate biofuels production,ind,0.0
Ecuador,Es...Average electricity spot prices,ind,0.016
Ecuador,Es...Average retail electricity prices,ind,0.015
Ecuador,Es...Average residential electricity prices,ind,0.0
Ecuador,Es...Average commercial electricity prices,ind,0.0
Ecuador,Es...Average industrial electricity prices,ind,0.0
Ecuador,Es...Average kerosene prices,ind,0.0
Ecuador,Es...Average diesel prices,ind,0.0
Ecuador,Es...Growth rate of power demand,ind,0.04
Ecuador,Es...Electrification rate,ind,0.002
Ecuador,Es...Population using solid fuels for cooking,ind,0.0
Ecuador,Financiamiento y Inversión,param,0.71
Ecuador,Es...Clean energy investments,ind,0.006
Ecuador,Es...Growth rate of clean energy investments,ind,0.043
Ecuador,Es...Asset finance investments,ind,0.0
Ecuador,Es...Corporate finance investments,ind,0.0
Ecuador,Es...VC/PE investments,ind,0.0
Ecuador,"Es...Loans, grants, grant programs",ind,0.003
Ecuador,Es...Local investments,ind,0.009
Ecuador,Es...Number of Green MFI,ind,0.048
Ecuador,Es...Green micro-loans,ind,0.0
Ecuador,Es...Green micro-borrowers,ind,0.001
Ecuador,Es...Average cost of green micro debt,ind,0.004
Ecuador,Es...Average cost of debt,ind,0.055
Ecuador,Es...Swap rate,ind,0.043
Ecuador,Cadenas de valor,param,0.72
Ecuador,Es...Financial institutions in clean energy,ind,0.0
Ecuador,Es...Value chains by clean energy sector,ind,0.099
Ecuador,Es...Distributed clean energy value chains by sector,ind,0.0
Ecuador,Es...Clean energy service providers,ind,0.009
Ecuador,Es...Distributed clean energy service providers,ind,0.0
Ecuador,Gestión de GEI,param,1.586
Ecuador,Es...Carbon offsets historical activity,ind,0.075
Ecuador,Es...CDM risk,ind,0.038
Ecuador,Es...Carbon offsets future potential,ind,0.013
Ecuador,Es...GHG emissions reduction target,ind,0.0
Ecuador,Es...GHG country registry,ind,0.0
Ecuador,Es...GHG market-based instruments,ind,0.0
Ecuador,Es...PMR & NAMA,ind,0.0
Ecuador,Es...Voluntary GHG reporting by corporates,ind,0.038
Ecuador,Es...Investor pressure – PRI signatories,ind,0.0
Ecuador,Es...Corporate energy efficiency initiatives,ind,0.0
Ecuador,Es...Corporate emission reduction policies,ind,0.0
Ecuador,Es...Capacity building – env. business training,ind,0.038
Ecuador,Es...Capacity building – think tanks,ind,0.038
Ecuador,Es...Global rank,rank,35.0
Ecuador,Es...Regional rank,rank,16.0
Etiopia,Puntaje,score,1.187
Etiopia,Marco Propicio,param,1.216
Etiopia,Es...Clean energy policies,ind,0.104
Etiopia,Es...Power sector structure,ind,0.027
Etiopia,Es...Distributed energy regulatory framework,ind,0.013
Etiopia,Es...Clean energy rural electrification,ind,0.04
Etiopia,Es...Energy access policies,ind,0.055
Etiopia,Es...Policy barriers,ind,0.003
Etiopia,Es...Clean energy installed capacity,ind,0.038
Etiopia,Es...Growth rate of installed capacity,ind,0.0
Etiopia,Es...Clean energy electricity generation,ind,0.028
Etiopia,Es...Growth rate of electricity generation,ind,0.056
Etiopia,Es...Biofuels production,ind,0.0
Etiopia,Es...Growth rate biofuels production,ind,0.0
Etiopia,Es...Average electricity spot prices,ind,0.0
Etiopia,Es...Average retail electricity prices,ind,0.007
Etiopia,Es...Average residential electricity prices,ind,0.0
Etiopia,Es...Average commercial electricity prices,ind,0.0
Etiopia,Es...Average industrial electricity prices,ind,0.0
Etiopia,Es...Average kerosene prices,ind,0.019
Etiopia,Es...Average diesel prices,ind,0.013
Etiopia,Es...Growth rate of power demand,ind,0.054
Etiopia,Es...Electrification rate,ind,0.008
Etiopia,Es...Population using solid fuels for cooking,ind,0.02
Etiopia,Financiamiento y Inversión,param,0.616
Etiopia,Es...Clean energy investments,ind,0.038
Etiopia,Es...Growth rate of clean energy investments,ind,0.0
Etiopia,Es...Asset finance investments,ind,0.0
Etiopia,Es...Corporate finance investments,ind,0.0
Etiopia,Es...VC/PE investments,ind,0.0
Etiopia,"Es...Loans, grants, grant programs",ind,0.001
Etiopia,Es...Local investments,ind,0.0
Etiopia,Es...Number of Green MFI,ind,0.005
Etiopia,Es...Green micro-loans,ind,0.0
Etiopia,Es...Green micro-borrowers,ind,0.0
Etiopia,Es...Average cost of green micro debt,ind,0.006
Etiopia,Es...Average cost of debt,ind,0.135
Etiopia,Es...Swap rate,ind,0.0
Etiopia,Cadenas de valor,param,2.474
Etiopia,Es...Financial institutions in clean energy,ind,0.03
Etiopia,Es...Value chains by clean energy sector,ind,0.083
Etiopia,Es...Distributed clean energy value chains by sector,ind,0.075
Etiopia,Es...Clean energy service providers,ind,0.098
Etiopia,Es...Distributed clean energy service providers,ind,0.086
Etiopia,Gestión de GEI,param,0.966
Etiopia,Es...Carbon offsets historical activity,ind,0.0
Etiopia,Es...CDM risk,ind,0.038
Etiopia,Es...Carbon offsets future potential,ind,0.023
Etiopia,Es...GHG emissions reduction target,ind,0.0
Etiopia,Es...GHG country registry,ind,0.0
Etiopia,Es...GHG market-based instruments,ind,0.0
Etiopia,Es...PMR & NAMA,ind,0.009
Etiopia,Es...Voluntary GHG reporting by corporates,ind,0.0
Etiopia,Es...Investor pressure – PRI signatories,ind,0.0
Etiopia,Es...Corporate energy efficiency initiatives,ind,0.0
Etiopia,Es...Corporate emission reduction policies,ind,0.0
Etiopia,Es...Capacity building – env. business training,ind,0.038
Etiopia,Es...Capacity building – think tanks,ind,0.038
Etiopia,Es...Global rank,rank,22.0
Etiopia,Es...Regional rank,rank,6.0
Ghana,Puntaje,score,1.151
Ghana,Marco Propicio,param,1.17
